epoch,train_epoch_loss,train_loss,val_loss,train_accuracy,val_accuracy,train_balanced_accuracy,val_balanced_accuracy,train_macro_f1,val_macro_f1,train_weighted_f1,val_weighted_f1,train_macro_precision,val_macro_precision,train_macro_recall,val_macro_recall,learning_rate,epoch_time_seconds,total_elapsed_minutes,gpu_memory_allocated_mb,gpu_memory_reserved_mb,best_val_macro_f1,best_epoch,epochs_without_improvement
11,0.0025635270308171573,0.0009214077124311522,0.2370546439143827,0.9996436696543596,0.9547358465072288,0.9993268118878973,0.8599649151940502,0.9989684399123853,0.8690728810029152,0.9996439736148277,0.9547213803635497,0.9986181237390448,0.888030713138885,0.9993268118878973,0.8599649151940502,0.0005,0.6790957450866699,0.12428487141927083,35.8232421875,68.0,0.8690728810029152,11,0
12,0.0026370923575658066,0.0006345775629748155,0.2398674346431109,0.9998355398404737,0.9570328334008917,0.9996612729975515,0.8570339052532314,0.999590999997764,0.8691555146106796,0.9998355740828766,0.9566710280143895,0.9995208136134998,0.89061690508062,0.9996612729975515,0.8570339052532314,0.0005,0.6681380271911621,0.13570383787155152,35.8232421875,68.0,0.8691555146106796,12,0
13,0.0018612317196658105,0.00047968888162533337,0.23868430159238654,0.9998355398404737,0.9563572490204026,0.9996711199898999,0.8567271122293434,0.9995038096782356,0.8633580383403902,0.9998355945010619,0.9562348019237986,0.9993382372023148,0.8755094818695857,0.9996711199898999,0.8567271122293434,0.0005,0.6961021423339844,0.14762231508890789,35.8232421875,68.0,0.8691555146106796,12,1
14,0.0019732826690233986,0.00047880545428229365,0.2475000868884159,0.9998629498670614,0.9564923658965004,0.9997560687127852,0.852110785702759,0.9996761284330269,0.8637583456372226,0.9998629741690688,0.9559277053648219,0.9995963912620426,0.8896515218870263,0.9997560687127852,0.852110785702759,0.00025,0.6516621112823486,0.15851667722066243,35.8232421875,68.0,0.8691555146106796,12,2
15,0.0016542782588367083,0.00031753572354402485,0.24653010630894942,0.9999177699202368,0.9568977165247939,0.9998976376582779,0.851499890406884,0.9997908410797325,0.8639350725301574,0.9999177982664258,0.9562136660035653,0.9996843649057456,0.887650842461544,0.9998976376582779,0.851499890406884,0.00025,0.6276788711547852,0.1690113345781962,35.8232421875,68.0,0.8691555146106796,12,3
16,0.0015181059601235732,0.00045212795345963105,0.24648233911955447,0.9998355398404737,0.9570328334008917,0.9996711199898999,0.8518554694606302,0.9994880845214257,0.8642802453965243,0.999835625406433,0.9563379395836287,0.9993071516674874,0.8893780151930937,0.9996711199898999,0.8518554694606302,0.00025,0.6787421703338623,0.18035704294840496,35.8232421875,68.0,0.8691555146106796,12,4
17,0.0012450852663724863,0.00029877987557749917,0.24500071244188468,0.9999177699202368,0.9571679502769896,0.9998976376582779,0.8517642827707849,0.9997908410797325,0.8608225034392226,0.9999177982664258,0.9565292503242967,0.9996843649057456,0.8763636343497676,0.9998976376582779,0.8517642827707849,0.00025,0.6745331287384033,0.19163260459899903,35.8232421875,68.0,0.8691555146106796,12,5
18,0.0014668084117496084,0.0003832642915166673,0.24861831944088564,0.999890359893649,0.9579786515335765,0.9998852623396136,0.853014589453296,0.9997424678062159,0.8644312453736652,0.9998903936665879,0.9573573998306324,0.9996000336525832,0.8885820566714083,0.9998852623396136,0.853014589453296,0.00025,0.6348867416381836,0.20224738518397015,35.8232421875,68.0,0.8691555146106796,12,6
19,0.0012813361439145273,0.00031393186280086904,0.2461225300399102,0.9998629498670614,0.9567625996486961,0.9997466258793591,0.8515396368075696,0.9995889471526265,0.8611575887853469,0.9998630087987318,0.9561756273593888,0.9994325406264831,0.8778086798528085,0.9997466258793591,0.8515396368075696,0.00025,0.6603808403015137,0.21329416036605836,35.8232421875,68.0,0.8691555146106796,12,7
20,0.0009680768223895905,0.00024097217954051803,0.24972187705077942,0.9999177699202368,0.9573030671530874,0.9998976376582779,0.8521597385593268,0.9997908410797325,0.8602548526968071,0.9999177982664258,0.9568369878093611,0.9996843649057456,0.8749644103780804,0.9998976376582779,0.8521597385593268,0.000125,0.6567890644073486,0.22427397966384888,35.8232421875,68.0,0.8691555146106796,12,8
21,0.00099436475486052,0.00021479011373108103,0.2507975060838701,0.9999177699202368,0.9573030671530874,0.9998976376582779,0.8522403048694208,0.9997908410797325,0.8615671953461953,0.9999177982664258,0.9567451994058797,0.9996843649057456,0.8787926291383422,0.9998976376582779,0.8522403048694208,0.000125,0.6503050327301025,0.23514574766159058,35.8232421875,68.0,0.8691555146106796,12,9
22,0.0007097825498276101,0.00019322477225162677,0.2556513932618734,0.9999177699202368,0.9570328334008917,0.9998976376582779,0.8515495111742971,0.9997908410797325,0.8610608032494459,0.9999177982664258,0.9565247734067297,0.9996843649057456,0.8776768325342741,0.9998976376582779,0.8515495111742971,0.000125,0.661879301071167,0.24619373480478923,35.8232421875,68.0,0.8691555146106796,12,10
23,0.0008620559376129223,0.00022078909610513217,0.2533970306497081,0.9999177699202368,0.9573030671530874,0.9998976376582779,0.8517399797201363,0.9997908410797325,0.8620281307972977,0.9999177982664258,0.9567435817705482,0.9996843649057456,0.8801699329657993,0.9998976376582779,0.8517399797201363,0.000125,0.6462595462799072,0.2569811463356018,35.8232421875,68.0,0.8691555146106796,12,11
24,0.0007573734467087558,0.00017638936502511644,0.254628317466076,0.9999451799468245,0.9567625996486961,0.9999110658844093,0.8512829148034154,0.9998448804920006,0.8626573040259115,0.9999451899197344,0.9561386766337625,0.9997788647953807,0.8835472263028677,0.9999110658844093,0.8512829148034154,0.000125,0.6402742862701416,0.26768582264582313,35.8232421875,68.0,0.8691555146106796,12,12
25,0.000644507870478522,0.0001655751060577361,0.2552593078782536,0.9999451799468245,0.9577084177813809,0.9999110658844093,0.8551087860708383,0.9998448804920006,0.8673872729309035,0.9999451899197344,0.9572261368227999,0.9997788647953807,0.8905865137008444,0.9999110658844093,0.8551087860708383,0.000125,0.7364821434020996,0.2799938639005025,35.8232421875,68.0,0.8691555146106796,12,13
26,0.0010255893948214793,0.00040344221750049337,0.2547791764045635,0.9998355398404737,0.9577084177813809,0.9996090423265719,0.8552293036945883,0.9994413172282997,0.8661534240429777,0.9998356411567733,0.9572108693361344,0.9992766094555513,0.8857179608114961,0.9996090423265719,0.8552293036945883,6.25e-05,0.7213835716247559,0.29206692775090537,35.8232421875,68.0,0.8691555146106796,12,14
27,0.0007723738911979529,0.00016918052994494614,0.2591605582934671,0.9999177699202368,0.9566274827725983,0.9998976376582779,0.8512487933044587,0.9997908410797325,0.8608604849143983,0.9999177982664258,0.9561484297412978,0.9996843649057456,0.8785904858829763,0.9998976376582779,0.8512487933044587,6.25e-05,0.7307875156402588,0.30428003867467246,35.8232421875,68.0,0.8691555146106796,12,15
