epoch,train_epoch_loss,train_loss,val_loss,train_accuracy,val_accuracy,train_balanced_accuracy,val_balanced_accuracy,train_macro_f1,val_macro_f1,train_weighted_f1,val_weighted_f1,train_macro_precision,val_macro_precision,train_macro_recall,val_macro_recall,learning_rate,epoch_time_seconds,total_elapsed_minutes,gpu_memory_allocated_mb,gpu_memory_reserved_mb,best_val_macro_f1,best_epoch,epochs_without_improvement
11,0.0025635270308171573,0.0009214077124311522,0.8290209749270437,0.9996436696543596,0.8516063233044365,0.9993268118878973,0.7861450304152154,0.9989684399123853,0.7956149874665269,0.9996439736148277,0.8499829858371415,0.9986181237390448,0.8240445968745724,0.9993268118878973,0.7861450304152154,0.0005,1.162532091140747,0.2045340140660604,35.8232421875,68.0,0.7956149874665269,11,0
12,0.0026370923575658066,0.0006345775629748155,0.8651249503073544,0.9998355398404737,0.8517338092809791,0.9996612729975515,0.7772508994838162,0.999590999997764,0.792182983362932,0.9998355740828766,0.8491215956265183,0.9995208136134998,0.8312477904026135,0.9996612729975515,0.7772508994838162,0.0005,1.1154367923736572,0.22361722389856975,35.8232421875,68.0,0.7956149874665269,11,1
13,0.0018612317196658105,0.00047968888162533337,0.8556635589474192,0.9998355398404737,0.851478837327894,0.9996711199898999,0.7807866157983573,0.9995038096782356,0.7908330600972591,0.9998355945010619,0.8501513382586781,0.9993382372023148,0.816347837689409,0.9996711199898999,0.7807866157983573,0.0005,1.126373291015625,0.2424234668413798,35.8232421875,68.0,0.7956149874665269,11,2
14,0.0019732826690233986,0.00047880545428229365,0.9047322422226826,0.9998629498670614,0.850841407445181,0.9997560687127852,0.7739044640039126,0.9996761284330269,0.7890544458837089,0.9998629741690688,0.8479232459276257,0.9995963912620426,0.8324933625680128,0.9997560687127852,0.7739044640039126,0.00025,1.1831650733947754,0.2621764262517293,35.8232421875,68.0,0.7956149874665269,11,3
15,0.0016542782588367083,0.00031753572354402485,0.8957478446719246,0.9999177699202368,0.8517338092809791,0.9998976376582779,0.7752561669986112,0.9997908410797325,0.7914224457012324,0.9999177982664258,0.8486750752519343,0.9996843649057456,0.8318228111703813,0.9998976376582779,0.7752561669986112,0.00025,1.16334867477417,0.2815989891688029,35.8232421875,68.0,0.7956149874665269,11,4
16,0.0015181059601235732,0.00045212795345963105,0.8940774753633013,0.9998355398404737,0.8535186129525753,0.9996711199898999,0.776129630036571,0.9994880845214257,0.7926961322990995,0.999835625406433,0.8507253539933742,0.9993071516674874,0.8320417807360044,0.9996711199898999,0.776129630036571,0.00025,1.0735976696014404,0.2995264887809753,35.8232421875,68.0,0.7956149874665269,11,5
17,0.0012450852663724863,0.00029877987557749917,0.8806259887282176,0.9999177699202368,0.852371239163692,0.9998976376582779,0.7763728967951039,0.9997908410797325,0.7920522303875178,0.9999177982664258,0.849144261961325,0.9996843649057456,0.8251825246421421,0.9998976376582779,0.7763728967951039,0.00025,1.1662647724151611,0.31899751822153727,35.8232421875,68.0,0.7956149874665269,11,6
18,0.0014668084117496084,0.0003832642915166673,0.8970303333316104,0.999890359893649,0.8530086690464049,0.9998852623396136,0.7762389546607598,0.9997424678062159,0.7904973646057919,0.9998903936665879,0.85013823087693,0.9996000336525832,0.8305913786827275,0.9998852623396136,0.7762389546607598,0.00025,1.2697594165802002,0.34019352197647096,35.8232421875,68.0,0.7956149874665269,11,7
19,0.0012813361439145273,0.00031393186280086904,0.8860347978403855,0.9998629498670614,0.85326364099949,0.9997466258793591,0.777722424309309,0.9995889471526265,0.7940815308595842,0.9998630087987318,0.8503056697805499,0.9994325406264831,0.827991819325154,0.9997466258793591,0.777722424309309,0.00025,1.2308282852172852,0.36075729529062905,35.8232421875,68.0,0.7956149874665269,11,8
20,0.0009680768223895905,0.00024097217954051803,0.9000618018569451,0.9999177699202368,0.85326364099949,0.9998976376582779,0.7770873407846154,0.9997908410797325,0.7917796204161889,0.9999177982664258,0.8505907180109,0.9996843649057456,0.8248195259744743,0.9998976376582779,0.7770873407846154,0.000125,1.1224164962768555,0.3794976115226746,35.8232421875,68.0,0.7956149874665269,11,9
21,0.00099436475486052,0.00021479011373108103,0.9001280113277944,0.9999177699202368,0.8535186129525753,0.9998976376582779,0.7779683045173666,0.9997908410797325,0.7927173580759667,0.9999177982664258,0.8505833675886422,0.9996843649057456,0.8256332776515053,0.9998976376582779,0.7779683045173666,0.000125,1.1409945487976074,0.39856438636779784,35.8232421875,68.0,0.7956149874665269,11,10
22,0.0007097825498276101,0.00019322477225162677,0.9127573496117107,0.9999177699202368,0.8535186129525753,0.9998976376582779,0.7767621056532582,0.9997908410797325,0.7930078298535107,0.9999177982664258,0.8505146004093056,0.9996843649057456,0.8270788419710752,0.9998976376582779,0.7767621056532582,0.000125,1.1209008693695068,0.4172796924908956,35.8232421875,68.0,0.7956149874665269,11,11
23,0.0008620559376129223,0.00022078909610513217,0.9025493721909985,0.9999177699202368,0.8535186129525753,0.9998976376582779,0.7765674912226369,0.9997908410797325,0.7934032471742323,0.9999177982664258,0.8506927924948753,0.9996843649057456,0.8285418956288614,0.9998976376582779,0.7765674912226369,0.000125,1.177990436553955,0.436962878704071,35.8232421875,68.0,0.7956149874665269,11,12
24,0.0007573734467087558,0.00017638936502511644,0.9118855526247658,0.9999451799468245,0.8536460989291178,0.9999110658844093,0.775751780630842,0.9998448804920006,0.7935179174210497,0.9999451899197344,0.8507484121490128,0.9997788647953807,0.8309027987339811,0.9999110658844093,0.775751780630842,0.000125,1.1921732425689697,0.45686568816502887,35.8232421875,68.0,0.7956149874665269,11,13
25,0.000644507870478522,0.0001655751060577361,0.9178364347638125,0.9999451799468245,0.8527536970933197,0.9999110658844093,0.7775649479697084,0.9998448804920006,0.7926864375731274,0.9999451899197344,0.8497993622172567,0.9997788647953807,0.8305457750901539,0.9999110658844093,0.7775649479697084,0.000125,1.1388232707977295,0.47589606841405235,35.8232421875,68.0,0.7956149874665269,11,14
26,0.0010255893948214793,0.00040344221750049337,0.9169702727079518,0.9998355398404737,0.8544110147883732,0.9996090423265719,0.7783433759685969,0.9994413172282997,0.7943341622667573,0.9998356411567733,0.8514362193356957,0.9992766094555513,0.8305302097431139,0.9996090423265719,0.7783433759685969,6.25e-05,1.1437034606933594,0.49499112367630005,35.8232421875,68.0,0.7956149874665269,11,15
