epoch,train_epoch_loss,train_loss,val_loss,train_accuracy,val_accuracy,train_balanced_accuracy,val_balanced_accuracy,train_macro_f1,val_macro_f1,train_weighted_f1,val_weighted_f1,train_macro_precision,val_macro_precision,train_macro_recall,val_macro_recall,learning_rate,epoch_time_seconds,total_elapsed_minutes,gpu_memory_allocated_mb,gpu_memory_reserved_mb,best_val_macro_f1,best_epoch,epochs_without_improvement
11,0.003725517491525408,0.0011600213950016085,0.11195994726909164,0.9996169001751314,0.9828885199846763,0.9996732048681632,0.9762555280608105,0.9993554029738,0.9768001848003213,0.9996170203104856,0.9828881360197596,0.9990384002519878,0.9776037729665006,0.9996732048681632,0.9762555280608105,0.0005,0.871589183807373,0.14733147621154785,35.8232421875,68.0,0.9768422886683734,10,1
12,0.003960607125262376,0.0010601021138287145,0.11092241420864282,0.9996989929947461,0.9823777295364576,0.9996713574472031,0.9760259043202826,0.9994078558865851,0.9752878603764666,0.9996990954542334,0.982388400196064,0.9991453240418292,0.9748713076840994,0.9996713574472031,0.9760259043202826,0.0005,0.7275102138519287,0.15948301156361896,35.8232421875,68.0,0.9768422886683734,10,2
13,0.0026813353511346617,0.001416149049540741,0.11071017438569847,0.9993706217162872,0.9828885199846763,0.9994426202183772,0.9769604410692722,0.9990253083593039,0.9768177565121835,0.9993713567459823,0.982880873899459,0.9986117977065372,0.9768870263308348,0.9994426202183772,0.9769604410692722,0.0005,0.6522102355957031,0.1703710357348124,35.8232421875,68.0,0.9768422886683734,10,3
14,0.0030157140926286683,0.003322360707977683,0.11743334868130534,0.9996169001751314,0.9823777295364576,0.9992500960871653,0.9755610244704441,0.998978377639126,0.9766958056642813,0.999617204057396,0.9823613899894328,0.9987119085257675,0.9779621251357752,0.9992500960871653,0.9755610244704441,0.00025,0.8149411678314209,0.18397006193796794,35.8232421875,68.0,0.9768422886683734,10,4
15,0.0027994276278231443,0.000692018929769749,0.11106041185305715,0.9996716287215411,0.9825054271485123,0.9997410685823744,0.9764546538488929,0.9995032193751164,0.975529382617901,0.999671804743278,0.982509121750173,0.9992663773271532,0.9748734662569394,0.9997410685823744,0.9764546538488929,0.00025,0.7182090282440186,0.19597355127334595,35.8232421875,68.0,0.9768422886683734,10,5
16,0.0023833209292550496,0.001013057979657955,0.11347589899930076,0.9995621716287215,0.9828885199846763,0.9996437435197424,0.9766274238740305,0.999285865515438,0.976447196326263,0.999562599823747,0.982877958615714,0.9989305562643745,0.9764504229212246,0.9996437435197424,0.9766274238740305,0.00025,0.7714624404907227,0.20884793996810913,35.8232421875,68.0,0.9768422886683734,10,6
17,0.0019002247922552257,0.0020328020288413956,0.1141154731964794,0.9996989929947461,0.9835270080449495,0.9995118577658558,0.9773183007302482,0.9992564064304651,0.9771657769614355,0.9996992150717354,0.9835168200292757,0.9990043160406706,0.9772207365754769,0.9995118577658558,0.9773183007302482,0.00025,0.9123086929321289,0.22408645550409953,35.8232421875,68.0,0.9771657769614355,17,0
18,0.001996657394171218,0.0007167883411109681,0.11422057276468688,0.9997537215411558,0.9831439152087856,0.9997208514068648,0.9757900054576865,0.9995424720888851,0.9763422452570052,0.9997538054914107,0.9831315579377231,0.999364633329808,0.9770102578509815,0.9997208514068648,0.9757900054576865,0.00025,0.8993959426879883,0.23940972089767457,35.8232421875,68.0,0.9771657769614355,17,1
19,0.0018283081822620866,0.0005933438956839662,0.1122523099355292,0.9998084500875657,0.9835270080449495,0.9997184348145381,0.9763404281968867,0.9996413595691866,0.9772330683821103,0.999808471544044,0.9835139232207989,0.9995646878537574,0.9782755602375819,0.9997184348145381,0.9763404281968867,0.00025,0.9082708358764648,0.2545809030532837,35.8232421875,68.0,0.9772330683821103,19,0
20,0.0017473317093326794,0.0006355312513610578,0.11303540093051476,0.9997810858143608,0.9832716128208403,0.9997411809162151,0.9764837091764288,0.9995486211880482,0.9769552789608388,0.9997811562347803,0.9832626568069258,0.999356755787728,0.9776359663953763,0.9997411809162151,0.9764837091764288,0.000125,0.8832535743713379,0.2696686824162801,35.8232421875,68.0,0.9772330683821103,19,1
21,0.0013308628440235992,0.0005208734979507407,0.11197202339960596,0.9998358143607706,0.983016217596731,0.9998186926854334,0.9757017898556758,0.9996948031631164,0.9767822060794359,0.999835853777866,0.983003746317501,0.9995711953081183,0.9780156240875296,0.9998186926854334,0.9757017898556758,0.000125,0.9067046642303467,0.28479709625244143,35.8232421875,68.0,0.9772330683821103,19,2
22,0.0011546240567550596,0.00048816566024769824,0.11291778784341822,0.9998358143607706,0.9840377984931682,0.9998186926854334,0.9774133575838408,0.9996948031631164,0.9786317036667527,0.999835853777866,0.9840192814643879,0.9995711953081183,0.9799890967345913,0.9998186926854334,0.9774133575838408,0.000125,0.9228339195251465,0.3002109964688619,35.8232421875,68.0,0.9786317036667527,22,0
23,0.0015200714378567958,0.0004901739587753398,0.1155459056193916,0.9998358143607706,0.9835270080449495,0.9998186926854334,0.9758172196090542,0.9996948031631164,0.9774850636304797,0.999835853777866,0.9835068088704694,0.9995711953081183,0.9793305734252041,0.9998186926854334,0.9758172196090542,0.000125,0.9217617511749268,0.3159571886062622,35.8232421875,68.0,0.9786317036667527,22,1
24,0.0012738899985938325,0.0005290821195821051,0.11485663296131776,0.9998358143607706,0.9841654961052229,0.9997807570948829,0.9773957124335254,0.9996947634003663,0.9788417691350731,0.9998358348418811,0.9841539548381724,0.9996089378901886,0.9804425193348867,0.9997807570948829,0.9773957124335254,0.000125,0.9157004356384277,0.33125219742457074,35.8232421875,68.0,0.9788417691350731,24,0
25,0.0014060707282190963,0.00046594760428036395,0.11395017284761519,0.9998358143607706,0.9839101008811135,0.9998328241276799,0.9769108829983361,0.999694784470378,0.9776155466030176,0.9998358408445781,0.9839005975208703,0.9995569162293598,0.9784999710851465,0.9998328241276799,0.9769108829983361,0.000125,0.9004614353179932,0.3466349879900614,35.8232421875,68.0,0.9788417691350731,24,1
26,0.001292994861042897,0.0004828433199377279,0.11488013198786412,0.9998358143607706,0.9837824032690589,0.9998186926854334,0.9768680874949417,0.9996948031631164,0.9777808799318687,0.999835853777866,0.9837670839079402,0.9995711953081183,0.9788796143003136,0.9998186926854334,0.9768680874949417,6.25e-05,0.7929964065551758,0.35988494555155437,35.8232421875,68.0,0.9788417691350731,24,2
27,0.0008495238609815867,0.00045928254169008784,0.11477971162783537,0.9998358143607706,0.9841654961052229,0.9998186926854334,0.9771346478203146,0.9996948031631164,0.9784454103539467,0.999835853777866,0.9841456593260965,0.9995711953081183,0.9799520470597397,0.9998186926854334,0.9771346478203146,6.25e-05,0.7529370784759521,0.3724672317504883,35.8232421875,68.0,0.9788417691350731,24,3
28,0.0015327567377860858,0.0004759046711280586,0.1129968026720721,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.977420619611319,0.9996948031631164,0.9783231138201007,0.999835853777866,0.984276830424061,0.9995711953081183,0.9794141652357795,0.9998186926854334,0.977420619611319,6.25e-05,0.7828586101531982,0.38554821014404295,35.8232421875,68.0,0.9788417691350731,24,4
29,0.001376542281540887,0.0004440516166176648,0.1142271530421175,0.9998358143607706,0.9839101008811135,0.9998186926854334,0.9769461661934933,0.9996948031631164,0.9782538263811538,0.999835853777866,0.9838916612493244,0.9995711953081183,0.9797512093209503,0.9998186926854334,0.9769461661934933,6.25e-05,0.7422664165496826,0.39795265595118207,35.8232421875,68.0,0.9788417691350731,24,5
30,0.0010226027432082127,0.00044932154566600053,0.1144588014914636,0.9998358143607706,0.9841654961052229,0.9998186926854334,0.97714181459148,0.9996948031631164,0.9785307777696012,0.999835853777866,0.9841445739192722,0.9995711953081183,0.9801265716276147,0.9998186926854334,0.97714181459148,6.25e-05,0.7455453872680664,0.41041176319122313,35.8232421875,68.0,0.9788417691350731,24,6
31,0.0008607714609940244,0.0004360310153930384,0.11408758737349507,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.977649737686933,0.9996948031631164,0.9783679298013783,0.999835853777866,0.9842797308196705,0.9995711953081183,0.9792574294147148,0.9998186926854334,0.977649737686933,6.25e-05,0.7269723415374756,0.4225613117218018,35.8232421875,68.0,0.9788417691350731,24,7
32,0.0009215994449654487,0.00043472112365746025,0.11494240836269964,0.9998358143607706,0.9832716128208403,0.9998186926854334,0.9758841673328669,0.9996948031631164,0.9768909102968917,0.999835853777866,0.9832444926903442,0.9995711953081183,0.9780595043546506,0.9998186926854334,0.9758841673328669,3.125e-05,0.8450071811676025,0.4366780956586202,35.8232421875,68.0,0.9788417691350731,24,8
33,0.0008786208555550884,0.00042718334035492657,0.11381240410756645,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9773527368561088,0.9996948031631164,0.9786985753494842,0.999835853777866,0.9842733396772692,0.9995711953081183,0.9801891599289387,0.9998186926854334,0.9773527368561088,3.125e-05,0.7169501781463623,0.44866060415903725,35.8232421875,68.0,0.9788417691350731,24,9
34,0.0010623111126164787,0.00042155905515638007,0.11430678679985404,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9773524615257739,0.9996948031631164,0.9787033265132847,0.999835853777866,0.9842816120238861,0.9995711953081183,0.9801971549433667,0.9998186926854334,0.9773524615257739,3.125e-05,0.7134852409362793,0.46058538754781086,35.8232421875,68.0,0.9788417691350731,24,10
35,0.0008809808679389883,0.0004194929935785309,0.1140367225328178,0.9998358143607706,0.9845485889413867,0.9998186926854334,0.9774896183301515,0.9996948031631164,0.9789210890375053,0.999835853777866,0.9845305118839914,0.9995711953081183,0.9805030987393802,0.9998186926854334,0.9774896183301515,3.125e-05,0.7362909317016602,0.4728901982307434,35.8232421875,68.0,0.9789210890375053,35,0
36,0.0009663423154590367,0.0004190935168864659,0.11412963512611791,0.9998358143607706,0.9844208913293322,0.9998186926854334,0.9767529145637923,0.9996948031631164,0.9784066467584338,0.999835853777866,0.9843949633233391,0.9995711953081183,0.9802362946966582,0.9998186926854334,0.9767529145637923,3.125e-05,0.734184980392456,0.48545995553334553,35.8232421875,68.0,0.9789210890375053,35,1
37,0.0009475369763298811,0.00042922215401465893,0.11648527194395358,0.9998358143607706,0.9841654961052229,0.9998186926854334,0.9768579416365081,0.9996948031631164,0.978490516790649,0.999835853777866,0.9841499524107106,0.9995711953081183,0.9802960310189328,0.9998186926854334,0.9768579416365081,3.125e-05,0.7594015598297119,0.49816664854685466,35.8232421875,68.0,0.9789210890375053,35,2
38,0.0009422871921209035,0.00041776307627607436,0.11451018161243016,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9765962315555953,0.9996948031631164,0.9779025182557466,0.999835853777866,0.9842771853036578,0.9995711953081183,0.9793644884622131,0.9998186926854334,0.9765962315555953,1.5625e-05,0.7509188652038574,0.5107152938842774,35.8232421875,68.0,0.9789210890375053,35,3
39,0.0007490305566779809,0.0004182803655031929,0.11415969458154268,0.9998358143607706,0.9833993104328949,0.9998186926854334,0.9762627257409805,0.9996948031631164,0.9774124605570211,0.999835853777866,0.983384154037307,0.9995711953081183,0.9787011614123465,0.9998186926854334,0.9762627257409805,1.5625e-05,0.7660219669342041,0.5235323468844096,35.8232421875,68.0,0.9789210890375053,35,4
40,0.000960498223042596,0.0004151953256132242,0.11578109980489601,0.9998358143607706,0.9844208913293322,0.9998186926854334,0.9764818212779932,0.9996948031631164,0.9782362211430885,0.999835853777866,0.9843998912837308,0.9995711953081183,0.9801674217017091,0.9998186926854334,0.9764818212779932,1.5625e-05,0.7286651134490967,0.5357101003328959,35.8232421875,68.0,0.9789210890375053,35,5
41,0.0009029344251126968,0.00041187100493680543,0.11699948773356998,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9764106340202723,0.9996948031631164,0.9784389083892434,0.999835853777866,0.9842708247148282,0.9995711953081183,0.9806557015815739,0.9998186926854334,0.9764106340202723,1.5625e-05,0.7587015628814697,0.5483884294827779,35.8232421875,68.0,0.9789210890375053,35,6
42,0.0009888454554013292,0.00040897296606610945,0.11699941031641467,0.9998358143607706,0.9846762865534414,0.9998186926854334,0.9770067521884236,0.9996948031631164,0.9788698821908445,0.999835853777866,0.984663346824302,0.9995711953081183,0.9808833406515899,0.9998186926854334,0.9770067521884236,1.5625e-05,0.7577288150787354,0.5610506057739257,35.8232421875,68.0,0.9789210890375053,35,7
43,0.0008396519185023484,0.00040715062557119733,0.1141257466442237,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9766466435367168,0.9996948031631164,0.9781311317298669,0.999835853777866,0.9842819194411715,0.9995711953081183,0.9797431461814359,0.9998186926854334,0.9766466435367168,1.5625e-05,1.0236444473266602,0.5781800071398417,35.8232421875,68.0,0.9789210890375053,35,8
44,0.0007525186049107677,0.0004101410607954947,0.11700004710082182,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9771703561217383,0.9996948031631164,0.978627041106805,0.999835853777866,0.9842807931718021,0.9995711953081183,0.9802330120121567,0.9998186926854334,0.9771703561217383,7.8125e-06,0.9233829975128174,0.5936197400093078,35.8232421875,68.0,0.9789210890375053,35,9
45,0.000919566491438115,0.00040880096230068533,0.11612614233852148,0.9998358143607706,0.9845485889413867,0.9998186926854334,0.9774896183301515,0.9996948031631164,0.9792786733688886,0.999835853777866,0.9845287582520102,0.9995711953081183,0.9812262139434605,0.9998186926854334,0.9774896183301515,7.8125e-06,0.7708687782287598,0.6065096696217854,35.8232421875,68.0,0.9792786733688886,45,0
46,0.0006774804471187039,0.000408937506180163,0.11437708663843005,0.9998358143607706,0.9844208913293322,0.9998186926854334,0.977397481419604,0.9996948031631164,0.9784802068507772,0.999835853777866,0.9843996824720984,0.9995711953081183,0.979700788252567,0.9998186926854334,0.977397481419604,7.8125e-06,0.927323579788208,0.6223546306292216,35.8232421875,68.0,0.9792786733688886,45,1
47,0.0007236062183804099,0.00040788023785757864,0.11678033831201436,0.9998358143607706,0.9841654961052229,0.9998186926854334,0.9772975568704844,0.9996948031631164,0.9788746155961922,0.999835853777866,0.9841508106614925,0.9995711953081183,0.9806052000797294,0.9998186926854334,0.9772975568704844,7.8125e-06,0.8207948207855225,0.636084504922231,35.8232421875,68.0,0.9792786733688886,45,2
48,0.0010676476984773518,0.0004075329695668239,0.11435254835911964,0.9998358143607706,0.9845485889413867,0.9998186926854334,0.9774681180166552,0.9996948031631164,0.9785114970085048,0.999835853777866,0.9845393788560927,0.9995711953081183,0.9796740459858242,0.9998186926854334,0.9774681180166552,7.8125e-06,0.7126858234405518,0.6480126023292542,35.8232421875,68.0,0.9792786733688886,45,3
49,0.0008186401071776383,0.0004045248423769301,0.11526192855810605,0.9998358143607706,0.9844208913293322,0.9998186926854334,0.9769716490672885,0.9996948031631164,0.9787900332905465,0.999835853777866,0.9843978415282404,0.9995711953081183,0.9807678207571446,0.9998186926854334,0.9769716490672885,7.8125e-06,0.70849609375,0.6598708748817443,35.8232421875,68.0,0.9792786733688886,45,4
50,0.000657298284697578,0.00040516025167732905,0.11527813585336417,0.9998358143607706,0.9840377984931682,0.9998186926854334,0.977240703155094,0.9996948031631164,0.9782156857744441,0.999835853777866,0.9840266140163108,0.9995711953081183,0.9793177659544362,0.9998186926854334,0.977240703155094,3.90625e-06,0.7313652038574219,0.6721102833747864,35.8232421875,68.0,0.9792786733688886,45,5
51,0.0006626403014682846,0.0004085159357863601,0.11518896533724084,0.9998358143607706,0.9844208913293322,0.9998186926854334,0.9774184310724304,0.9996948031631164,0.9788304806842799,0.999835853777866,0.9844050871311798,0.9995711953081183,0.9803825227113298,0.9998186926854334,0.9774184310724304,3.90625e-06,0.7271924018859863,0.6842634956041972,35.8232421875,68.0,0.9792786733688886,45,6
52,0.0008023260549671504,0.00040638991146970863,0.11477199021753962,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9771216178703827,0.9996948031631164,0.9781649772835945,0.999835853777866,0.9842768667280615,0.9995711953081183,0.9793501314320128,0.9998186926854334,0.9771216178703827,3.90625e-06,0.7638688087463379,0.6970446308453878,35.8232421875,68.0,0.9792786733688886,45,7
53,0.000769009193005497,0.0004048770312872783,0.11474666139461759,0.9998358143607706,0.9845485889413867,0.9998186926854334,0.9772857372822848,0.9996948031631164,0.9787043999979315,0.999835853777866,0.9845370393610758,0.9995711953081183,0.9802397311215931,0.9998186926854334,0.9772857372822848,3.90625e-06,0.7145540714263916,0.7090038657188416,35.8232421875,68.0,0.9792786733688886,45,8
54,0.0008391120288384045,0.00040180316277807265,0.11299020551262101,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9773406277042137,0.9996948031631164,0.9778649733783524,0.999835853777866,0.9842787937306442,0.9995711953081183,0.978510422618013,0.9998186926854334,0.9773406277042137,3.90625e-06,0.724085807800293,0.7211219708124796,35.8232421875,68.0,0.9792786733688886,45,9
55,0.0007775782001157489,0.0004051269805437416,0.11469730962595405,0.9998358143607706,0.9844208913293322,0.9998186926854334,0.9773972060892692,0.9996948031631164,0.9788098964278603,0.999835853777866,0.9844029031597659,0.9995711953081183,0.9803715340900574,0.9998186926854334,0.9773972060892692,3.90625e-06,0.7523770332336426,0.7336949507395426,35.8232421875,68.0,0.9792786733688886,45,10
56,0.0006870188144396097,0.00040195911864805846,0.11515454782971994,0.9998358143607706,0.9841654961052229,0.9998186926854334,0.9768005623100237,0.9996948031631164,0.9783295759817839,0.999835853777866,0.9841498083788373,0.9995711953081183,0.9799849544609167,0.9998186926854334,0.9768005623100237,1.953125e-06,0.7322065830230713,0.7459317207336426,35.8232421875,68.0,0.9792786733688886,45,11
57,0.0007664509263479244,0.00040204919512437567,0.11597889902117973,0.9998358143607706,0.9845485889413867,0.9998186926854334,0.9772857372822848,0.9996948031631164,0.978635887970967,0.999835853777866,0.9845360402023344,0.9995711953081183,0.9801378343257029,0.9998186926854334,0.9772857372822848,1.953125e-06,0.8164079189300537,0.7595885078112284,35.8232421875,68.0,0.9792786733688886,45,12
58,0.0011582200700813096,0.0004037913729442251,0.11543134269305168,0.9998358143607706,0.9842931937172775,0.9998186926854334,0.9773544105858747,0.9996948031631164,0.9784830548279305,0.999835853777866,0.9842822976170886,0.9995711953081183,0.9797515830394489,0.9998186926854334,0.9773544105858747,1.953125e-06,0.7486495971679688,0.7721160014470418,35.8232421875,68.0,0.9792786733688886,45,13
59,0.0007049716901928741,0.00040280911754975033,0.11545000170789115,0.9998358143607706,0.9844208913293322,0.9998186926854334,0.9769002115288085,0.9996948031631164,0.9785220609907558,0.999835853777866,0.9844033872353527,0.9995711953081183,0.9802939795175402,0.9998186926854334,0.9769002115288085,1.953125e-06,0.7847833633422852,0.7852290550867717,35.8232421875,68.0,0.9792786733688886,45,14
60,0.0012788715592763696,0.000401400386251278,0.11593868765257401,0.9998358143607706,0.9841654961052229,0.9998186926854334,0.9767862287676929,0.9996948031631164,0.978127687867167,0.999835853777866,0.9841564386835516,0.9995711953081183,0.9795906416454816,0.9998186926854334,0.9767862287676929,1.953125e-06,0.7389323711395264,0.7975946148236592,35.8232421875,68.0,0.9792786733688886,45,15
